,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
40,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/306942168/,Москва,rent,flat,10,24,2,65.0,160000,0,Донской,Новоданиловская набережная,8к2,Тульская,
41,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/306922990/,Москва,rent,flat,12,15,2,44.0,150000,0,Даниловский,Автозаводская ,23С120,Тульская,
42,Евразия Инвест,real_estate_agent,https://www.cian.ru/rent/flat/306823748/,Москва,rent,flat,10,16,2,60.0,160000,0,Даниловский, Архитектора Щусева,5к2,Тульская,
43,RENT_BAND,real_estate_agent,https://www.cian.ru/rent/flat/306818185/,Москва,rent,flat,1,24,2,55.0,150000,0,Донской,,к3,Тульская,Новоданиловская 8 ЖК
44,AMG,real_estate_agent,https://www.cian.ru/rent/flat/306763705/,Москва,rent,flat,16,48,2,45.0,180000,0,Даниловский,Дубининская ,59А,Тульская,
45,SPENСER ESTATE,real_estate_agent,https://www.cian.ru/rent/flat/306731018/,Москва,rent,flat,22,48,2,41.5,140000,0,Даниловский,Дубининская ,59А,Тульская,
46,Хозяин Сервис,real_estate_agent,https://www.cian.ru/rent/flat/306709121/,Москва,rent,flat,2,24,2,40.0,110000,0,Донской,Новоданиловская набережная,8к2,Тульская,
47,ID 109849269,realtor,https://www.cian.ru/rent/flat/306671100/,Москва,rent,flat,4,6,2,54.0,88000,0,Даниловский,Малая Тульская ,2/1К2,Тульская,
48,Элитный Дом,real_estate_agent,https://www.cian.ru/rent/flat/306511942/,Москва,rent,flat,12,24,2,40.0,99999,0,Донской,Новоданиловская набережная,8к2,Тульская,
49,Анна Сегеди,realtor,https://www.cian.ru/rent/flat/306415379/,Москва,rent,flat,23,28,2,60.0,230000,0,Даниловский,Дубининская ,59С1,Тульская,
50,WELHOME,real_estate_agent,https://www.cian.ru/rent/flat/306279651/,Москва,rent,flat,2,16,2,67.5,250000,0,Даниловский, Архитектора Щусева,5к2,Тульская,
51,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/306205836/,Москва,rent,flat,10,48,2,39.0,135000,0,Даниловский,Дубининская ,59А,Тульская,
52,ID 19384,realtor,https://www.cian.ru/rent/flat/306182532/,Москва,rent,flat,6,16,2,54.0,140000,0,Даниловский, Архитектора Щусева,4к2,Тульская,
53,ID 4451,realtor,https://www.cian.ru/rent/flat/305844699/,Москва,rent,flat,9,48,2,52.0,150000,0,Даниловский,Дубининская ,59А,Тульская,
54,ID 15747,realtor,https://www.cian.ru/rent/flat/305141968/,Москва,rent,flat,30,46,2,56.5,180000,0,Даниловский,Дубининская ,59А,Тульская,
55,Светлана Богославец,realtor,https://www.cian.ru/rent/flat/305077245/,Москва,rent,flat,3,18,2,60.0,170000,0,Даниловский,Дубининская ,59С1,Тульская,
