,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
11,Vershina Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307674450/,Москва,rent,flat,10,13,2,34.0,85000,0,Тверской, Малая Дмитровка,24/2,Маяковская,
12,ID 26632,realtor,https://www.cian.ru/rent/flat/307669013/,Москва,rent,flat,4,9,2,40.0,100000,0,Пресненский,Грузинский переулок,8,Маяковская,
13,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307667105/,Москва,rent,flat,3,7,2,52.0,205000,0,Тверской,Трехпрудный переулок,8,Маяковская,
14,Prime Estate,real_estate_agent,https://www.cian.ru/rent/flat/307664100/,Москва,rent,flat,5,6,2,58.0,230000,0,Пресненский,Большой Патриарший переулок,10,Маяковская,
15,Вертикаль,real_estate_agent,https://www.cian.ru/rent/flat/307656261/,Москва,rent,flat,2,8,2,40.0,90000,0,Пресненский,Большой Кондратьевский переулок,6,Маяковская,
16,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307655415/,Москва,rent,flat,10,10,2,76.0,350000,0,Тверской,Большая Грузинская ,69,Маяковская,
17,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307649494/,Москва,rent,flat,3,37,2,65.0,320000,0,Беговой,Северный ао,к3,Маяковская,Слава ЖК
18,Ксения Куксгаус,realtor,https://www.cian.ru/rent/flat/307636860/,Москва,rent,flat,6,15,2,48.0,200000,0,Беговой, 1-я Ямского Поля,1к1,Маяковская,
19,Мария Аккуратова,realtor,https://www.cian.ru/rent/flat/307636811/,Москва,rent,flat,6,9,2,89.0,150000,0,Тверской,2-я Тверская-Ямская ,54,Маяковская,
20,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307606188/,Москва,rent,flat,7,8,2,33.0,185000,0,Беговой, 1-я Ямского Поля,1к1,Маяковская,
21,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307603236/,Москва,rent,flat,6,11,2,95.0,170000,0,Тверской,Лесная ,4с1,Маяковская,
22,Екатерина Рычкова,realtor,https://www.cian.ru/rent/flat/307602104/,Москва,rent,flat,9,9,2,50.0,110000,0,Беговой,Верхняя ,3К2,Маяковская,
23,Arkhipov team,real_estate_agent,https://www.cian.ru/rent/flat/307593200/,Москва,rent,flat,3,6,2,56.0,300000,0,Пресненский,Большой Козихинский переулок,17С1,Маяковская,
24,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307592846/,Москва,rent,flat,13,13,2,100.0,350000,0,Пресненский,Большая Садовая ,5к1,Маяковская,
25,МИЭЛЬ,real_estate_agent,https://www.cian.ru/rent/flat/307567753/,Москва,rent,flat,10,12,2,55.0,210000,0,Тверской,2-я Брестская ,6,Маяковская,
26,Столичный Проспект,real_estate_agent,https://www.cian.ru/rent/flat/307560217/,Москва,rent,flat,4,6,2,56.1,125000,0,Пресненский, Грузинский Вал,26С1,Маяковская,
27,ID 193582,realtor,https://www.cian.ru/rent/flat/307551951/,Москва,rent,flat,2,5,2,41.0,140000,0,Пресненский, Красина,13,Маяковская,
28,Penny Lane Moscow,real_estate_agent,https://www.cian.ru/rent/flat/307000508/,Москва,rent,flat,6,12,2,95.0,170000,0,Тверской,Лесная ,4с1,Маяковская,
29,Никита Налимов,realtor,https://www.cian.ru/rent/flat/306995931/,Москва,rent,flat,9,9,2,65.0,400000,0,Тверской,1-я Тверская-Ямская ,2,Маяковская,
30,Илья Емелин,realtor,https://www.cian.ru/rent/flat/306929479/,Москва,rent,flat,11,17,2,45.2,180000,0,Беговой, 1-я Ямского Поля,1к1,Маяковская,
31,AMG,real_estate_agent,https://www.cian.ru/rent/flat/306852015/,Москва,rent,flat,3,9,2,65.0,420000,0,Тверской,1-я Тверская-Ямская ,2,Маяковская,
32,Олеся Аляева,realtor,https://www.cian.ru/rent/flat/306845129/,Москва,rent,flat,4,8,2,65.3,174000,0,Пресненский,Ермолаевский переулок,21,Маяковская,
33,AMG,real_estate_agent,https://www.cian.ru/rent/flat/306835211/,Москва,rent,flat,3,9,2,65.0,400000,0,Тверской,1-я Тверская-Ямская ,2,Маяковская,
34,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/306716268/,Москва,rent,flat,4,8,2,52.0,210000,0,Пресненский,Большая Садовая ,3С1,Маяковская,
35,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/306699078/,Москва,rent,flat,4,6,2,60.0,231000,0,Беговой, 3-я Ямского Поля,9С9,Маяковская,
36,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/306676121/,Москва,rent,flat,14,17,2,80.0,190000,0,Пресненский,Зоологическая ,4,Маяковская,
37,Елена Брейтенбюхер,realtor,https://www.cian.ru/rent/flat/306672376/,Москва,rent,flat,4,9,2,61.5,270000,0,Пресненский,Малый Патриарший переулок,3,Маяковская,
38,ID 12244116,real_estate_agent,https://www.cian.ru/rent/flat/306633465/,Москва,rent,flat,11,13,2,60.0,350000,0,Пресненский,Большая Садовая ,5к2,Маяковская,
39,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/306571679/,Москва,rent,flat,4,6,2,67.0,250000,0,Беговой, 3-я Ямского Поля,9,Маяковская,
40,ОХОТНЫЙ РЯД офис Тверская,real_estate_agent,https://www.cian.ru/rent/flat/306555713/,Москва,rent,flat,4,6,2,43.0,170000,0,Беговой, 3-я Ямского Поля,9,Маяковская,
41,DOORS AGENCY,real_estate_agent,https://www.cian.ru/rent/flat/306498436/,Москва,rent,flat,14,17,2,85.0,190000,0,Пресненский,Зоологическая ,4,Маяковская,
42,Ярослав Бибиков,realtor,https://www.cian.ru/rent/flat/306361175/,Москва,rent,flat,4,10,2,81.0,160000,0,Тверской,3-я Тверская-Ямская ,52,Маяковская,
43,O.M.GROUP,real_estate_agent,https://www.cian.ru/rent/flat/306236374/,Москва,rent,flat,1,8,2,55.0,95000,0,Пресненский,Васильевская ,9,Маяковская,
44,ID 1249972,unknown,https://www.cian.ru/rent/flat/306215377/,Москва,rent,flat,4,8,2,52.0,95000,0,Пресненский, Грузинский Вал,18/15,Маяковская,
45,ЦДВ Инвест,real_estate_agent,https://www.cian.ru/rent/flat/306102794/,Москва,rent,flat,2,8,2,48.0,100000,0,Беговой,Ленинградский проспект,12,Маяковская,
46,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/306102249/,Москва,rent,flat,9,15,2,89.0,199000,0,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,
47,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/306081559/,Москва,rent,flat,5,6,2,78.0,320000,0,Беговой, 3-я Ямского Поля,9к4,Маяковская,
48,Penny Lane Moscow,real_estate_agent,https://www.cian.ru/rent/flat/306061078/,Москва,rent,flat,12,16,2,80.0,190000,0,Пресненский,Зоологическая ,4,Маяковская,
49,Penny Lane Moscow,real_estate_agent,https://www.cian.ru/rent/flat/306061018/,Москва,rent,flat,9,15,2,89.0,199000,0,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,
50,NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/rent/flat/306032766/,Москва,rent,flat,9,15,2,89.0,199000,0,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,
51,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/305959114/,Москва,rent,flat,9,15,2,89.0,199000,0,Тверской,4-я Тверская-Ямская ,22,Маяковская,
52,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/305957472/,Москва,rent,flat,9,15,2,89.0,199000,0,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,
53,Циан х ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/305870810/,Москва,rent,flat,1,4,2,51.3,150700,0,Пресненский,Малый Козихинский переулок,8/18,Маяковская,
54,,,https://www.cian.ru/rent/flat/305838754/,Москва,rent,flat,3,8,2,40.0,180000,0,Беговой, 1-я Ямского Поля,1к1,Маяковская,
55,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/305791409/,Москва,rent,flat,12,17,2,83.0,190000,0,Пресненский,Зоологическая ,4,Маяковская,
