,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
18,Сергей Бондарев,realtor,https://www.cian.ru/rent/flat/307627357/,Москва,rent,flat,9,9,2,45.0,60000,0,Бабушкинский,Енисейская ,10,Ботанический сад,
19,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307626702/,Москва,rent,flat,12,18,2,45.0,95000,0,Останкинский,Березовая аллея,19к1,Ботанический сад,
20,Самолет Плюс Мичуринский,real_estate_agent,https://www.cian.ru/rent/flat/307625433/,Москва,rent,flat,2,16,2,52.2,85000,0,Ростокино,Сельскохозяйственная ,22к1,Ботанический сад,
21,ID 67500069,homeowner,https://www.cian.ru/rent/flat/307609032/,Москва,rent,flat,12,18,2,40.0,97000,0,Останкинский,Березовая аллея,19к1,Ботанический сад,
22,Юлия Соколова,realtor,https://www.cian.ru/rent/flat/307592998/,Москва,rent,flat,8,12,2,38.0,75000,0,Ростокино,проезд Кадомцева,19,Ботанический сад,
23,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307587334/,Москва,rent,flat,4,18,2,33.0,70000,0,Останкинский,Березовая аллея,19к1,Ботанический сад,
24,ID 108191830,homeowner,https://www.cian.ru/rent/flat/307586939/,Москва,rent,flat,4,9,2,45.0,80000,0,Свиблово, Седова,17К1,Ботанический сад,
25,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307584161/,Москва,rent,flat,9,33,2,61.0,95000,0,Отрадное,Сигнальный проезд,16к1,Ботанический сад,
26,Юлия Рубан,realtor,https://www.cian.ru/rent/flat/307583408/,Москва,rent,flat,4,14,2,45.0,60000,0,Свиблово,Уржумская ,1К2,Ботанический сад,
27,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307583406/,Москва,rent,flat,3,9,2,50.0,70000,0,Отрадное,Северный бульвар,17,Ботанический сад,
28,Инком-Гарант,real_estate_agent,https://www.cian.ru/rent/flat/302682466/,Москва,rent,flat,14,18,2,55.0,90000,0,Останкинский,Березовая аллея,19к1,Ботанический сад,
29,Светлана Кошкина,realtor,https://www.cian.ru/rent/flat/301616939/,Москва,rent,flat,14,33,2,55.0,110000,0,Отрадное,Сигнальный проезд,16к1,Ботанический сад,
30,ID 114622206,homeowner,https://www.cian.ru/rent/flat/299991127/,Москва,rent,flat,2,25,2,32.0,80000,0,Бабушкинский,Кольская ,8к2,Ботанический сад,
31,ID 46366183,realtor,https://www.cian.ru/rent/flat/299980330/,Москва,rent,flat,5,16,2,50.0,120000,0,Останкинский,Березовая аллея,19к1,Ботанический сад,
32,Сергей Щуков,realtor,https://www.cian.ru/rent/flat/296100939/,Москва,rent,flat,9,12,2,63.2,70000,0,Свиблово,Вересковая ,13,Ботанический сад,
33,ID 10489468,realtor,https://www.cian.ru/rent/flat/295212922/,Москва,rent,flat,5,5,2,42.0,55000,0,Бабушкинский,Радужная ,9К2,Ботанический сад,
34,ID 59163081,homeowner,https://www.cian.ru/rent/flat/294465049/,Москва,rent,flat,2,17,2,58.0,90000,0,Отрадное, Декабристов,28К1,Ботанический сад,
35,ID 105497869,homeowner,https://www.cian.ru/rent/flat/292530997/,Москва,rent,flat,3,11,2,64.0,150000,0,Свиблово,Лазоревый проезд,1Ак1,Ботанический сад,
36,ID 53820769,unknown,https://www.cian.ru/rent/flat/280332345/,Москва,rent,flat,6,9,2,46.0,75000,0,Свиблово,Лазоревый проезд,4,Ботанический сад,
37,ID 15471832,homeowner,https://www.cian.ru/rent/flat/278584987/,Москва,rent,flat,22,25,2,41.0,135000,0,Ростокино, 1-я Леонова,18,Ботанический сад,
38,Елена Ангелова,realtor,https://www.cian.ru/rent/flat/261368284/,Москва,rent,flat,7,9,2,48.0,80000,0,Отрадное,Северный бульвар,17,Ботанический сад,
39,Анна Миронова,realtor,https://www.cian.ru/rent/flat/254915727/,Москва,rent,flat,9,22,2,75.0,220000,0,Свиблово,Сельскохозяйственная ,38к1,Ботанический сад,
40,ID 15595424,homeowner,https://www.cian.ru/rent/flat/307504251/,Москва,rent,flat,14,33,2,42.0,65000,0,Отрадное,,1.1,Ботанический сад,Сигнальный 16 ЖК
41,ID 25297749,homeowner,https://www.cian.ru/rent/flat/268445594/,Москва,rent,flat,11,16,1,35.0,75000,0,Бабушкинский,Печорская ,3,Ботанический сад,
42,ID 12891199,homeowner,https://www.cian.ru/rent/flat/279189652/,Москва,rent,flat,5,16,2,56.0,80000,0,Бабушкинский,Ленская ,23,Бабушкинская,
43,Светлана Захарова,realtor,https://www.cian.ru/rent/flat/307275521/,Москва,rent,flat,8,9,2,50.0,89000,0,Сокольники,Старослободская ,16/17,Сокольники,
44,Оксана Оксименко,realtor,https://www.cian.ru/rent/flat/245122430/,Москва,rent,flat,8,9,2,45.0,77000,0,Останкинский,проспект Мира,97,Алексеевская,
45,ID 122006073,homeowner,https://www.cian.ru/rent/flat/307572528/,Москва,rent,flat,11,12,2,38.0,89000,0,Алексеевский,Ярославская ,4К1,ВДНХ,
46,Рариэлти,real_estate_agent,https://www.cian.ru/rent/flat/307151041/,Москва,rent,flat,3,8,2,50.0,68000,0,Ростокино,1-й Сельскохозяйственный проезд,3,Улица Сергея Эйзенштейна,
47,ID 106937502,homeowner,https://www.cian.ru/rent/flat/307635079/,Москва,rent,flat,9,9,2,45.5,85000,0,Северное Медведково,Широкая ,19К2,Медведково,
48,ID 70632018,homeowner,https://www.cian.ru/rent/flat/286027146/,Москва,rent,flat,3,24,2,47.0,85000,0,Лосиноостровский,Тайнинская ,9к1,Медведково,
49,ID 72629792,unknown,https://www.cian.ru/rent/flat/307220063/,Москва,rent,flat,4,4,2,24.0,72000,0,Останкинский,проезд Ольминского,7,Алексеевская,
50,ID 12925366,unknown,https://www.cian.ru/rent/flat/307515380/,Москва,rent,flat,15,25,2,42.0,85000,0,Лосиноостровский,Тайнинская ,9,Медведково,
51,Руслан Салманов,realtor,https://www.cian.ru/rent/flat/307584413/,Москва,rent,flat,14,24,1,40.0,90000,0,Свиблово,Лазоревый проезд,1Ак2,Ботанический сад,
52,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/306898381/,Москва,rent,flat,3,9,2,45.0,65000,0,Южное Медведково,Полярная ,7К1,Свиблово,
