,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
28,CENTURY 21 RnB Estate,real_estate_agent,https://www.cian.ru/rent/flat/305338524/,Москва,rent,flat,2,5,2,71.0,230000,0,Замоскворечье,Озерковская набережная,48/50с2,Третьяковская,
29,Premium Realty,real_estate_agent,https://www.cian.ru/rent/flat/305226919/,Москва,rent,flat,3,8,2,78.0,500000,0,Якиманка,Софийская набережная,34,Третьяковская,
30,ID 19566554,homeowner,https://www.cian.ru/rent/flat/305217221/,Москва,rent,flat,2,5,2,71.0,230000,0,Замоскворечье,Озерковская набережная,48/50с2,Третьяковская,
31,Webster,real_estate_agent,https://www.cian.ru/rent/flat/305102934/,Москва,rent,flat,3,8,2,78.0,500000,0,Якиманка,Софийская набережная,34,Третьяковская,
32,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/305059526/,Москва,rent,flat,3,8,2,78.0,500000,0,Якиманка,Софийская набережная,34,Третьяковская,
33,Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/rent/flat/305052972/,Москва,rent,flat,3,8,2,78.0,500000,0,Якиманка,Софийская набережная,34,Третьяковская,
34,ID 85380834,homeowner,https://www.cian.ru/rent/flat/304798031/,Москва,rent,flat,2,6,2,59.7,550000,0,Замоскворечье, Малая Ордынка,19,Третьяковская,
35,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/303938142/,Москва,rent,flat,4,8,2,85.0,350000,0,Замоскворечье,Озерковская набережная,26,Третьяковская,
36,ID 18602311,homeowner,https://www.cian.ru/rent/flat/303156216/,Москва,rent,flat,2,9,2,56.0,180000,0,Якиманка,Старомонетный переулок,18,Третьяковская,
37,BRIGHT ESTATE - городская недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/303061784/,Москва,rent,flat,3,5,2,92.0,365000,0,Замоскворечье,,,Третьяковская,Балчуг Резиденс ЖК
38,Наталья Сеногноева,realtor,https://www.cian.ru/rent/flat/301893550/,Москва,rent,flat,5,8,2,55.0,300000,0,Якиманка,Софийская набережная,34,Третьяковская,
39,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/301532610/,Москва,rent,flat,2,4,2,75.0,150000,0,Замоскворечье,Озерковский переулок,7С1,Третьяковская,
40,ID 33689016,homeowner,https://www.cian.ru/rent/flat/300949592/,Москва,rent,flat,2,4,2,74.7,160000,0,Замоскворечье,Озерковский переулок,7С1,Третьяковская,
41,Кирилл Непомнящий,realtor,https://www.cian.ru/rent/flat/296030564/,Москва,rent,flat,5,5,2,80.0,500000,0,Замоскворечье,Садовническая ,29,Третьяковская,
42,ID 7959,realtor,https://www.cian.ru/rent/flat/232410658/,Москва,rent,flat,4,7,2,50.0,115000,0,Якиманка,переулок Бродников,10к1,Третьяковская,
43,Кристина Логинова,realtor,https://www.cian.ru/rent/flat/178045886/,Москва,rent,flat,2,14,2,63.0,120000,0,Замоскворечье,Космодамианская набережная,4/22кБ,Третьяковская,
44,ID 18835544,official_representative,https://www.cian.ru/rent/flat/281664247/,Москва,rent,flat,5,12,2,80.0,1200000,0,Тверской, Охотный Ряд,2,Охотный ряд,
45,Людмила Виноградова,realtor,https://www.cian.ru/rent/flat/223190281/,Москва,rent,flat,4,4,3,80.0,200000,0,Хамовники,Комсомольский проспект,14/1К2,Парк Культуры,
46,HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/281836793/,Москва,rent,flat,7,12,3,110.0,300000,0,Якиманка, Серафимовича,2,Боровицкая,
47,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307126701/,Москва,rent,flat,21,24,2,67.0,160000,0,Таганский,Котельническая набережная,1/15кБ,Китай-город,
48,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307447111/,Москва,rent,flat,5,6,2,55.0,175000,0,Тверской,Тверская ,6С5,Охотный ряд,
49,ID 12319223,unknown,https://www.cian.ru/rent/flat/307632963/,Москва,rent,flat,3,5,4,190.0,750000,0,Якиманка,Софийская набережная,18,Боровицкая,
50,Delight Realty,real_estate_agent,https://www.cian.ru/rent/flat/303920048/,Москва,rent,flat,2,5,2,85.0,750000,0,Хамовники,Пречистенская набережная,43,Кропоткинская,
51,ID 99704473,realtor,https://www.cian.ru/rent/flat/306122988/,Москва,rent,flat,6,8,2,94.8,160000,0,Тверской,Тверская ,4,Охотный ряд,
52,Дворянское гнездо,real_estate_agent,https://www.cian.ru/rent/flat/307255105/,Москва,rent,flat,5,7,4,150.0,300000,0,Арбат,Кривоарбатский переулок,16/22,Смоленская,
