,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
23,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307043485/,Москва,rent,flat,15,20,1,42.0,100000,0,Свиблово,Сельскохозяйственная ,38к2,Ботанический сад,
24,Паскаль,real_estate_agent,https://www.cian.ru/rent/flat/306763381/,Москва,rent,flat,4,16,1,33.0,75000,0,Останкинский,Березовая аллея,19к1,Ботанический сад,
25,ID 59490106,realtor,https://www.cian.ru/rent/flat/306668510/,Москва,rent,flat,16,24,1,45.0,90000,0,Свиблово,Сельскохозяйственная ,38к2,Ботанический сад,
26,Мистраль,real_estate_agent,https://www.cian.ru/rent/flat/306547956/,Москва,rent,flat,3,12,1,38.9,48000,0,Отрадное,Олонецкая ,15Б,Ботанический сад,
27,ID 32364986,homeowner,https://www.cian.ru/rent/flat/306477822/,Москва,rent,flat,16,24,1,43.0,110000,0,Свиблово,Сельскохозяйственная ,38к2,Ботанический сад,
28,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/306346284/,Москва,rent,flat,7,14,1,33.9,74900,0,Останкинский,Березовая аллея,17к2,Ботанический сад,
29,ID 75985678,homeowner,https://www.cian.ru/rent/flat/306256910/,Москва,rent,flat,10,17,1,39.0,57000,0,Свиблово,проезд Берингов,3,Ботанический сад,
30,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/304731641/,Москва,rent,flat,3,12,1,35.0,80000,0,Ростокино,проезд Кадомцева,17,Ботанический сад,
31,ID 20866121,homeowner,https://www.cian.ru/rent/flat/303492865/,Москва,rent,flat,10,14,1,38.0,80000,0,Останкинский,Олонецкая ,6,Ботанический сад,
32,Лариса Есина,realtor,https://www.cian.ru/rent/flat/299847711/,Москва,rent,flat,3,18,1,32.0,70000,0,Останкинский,Березовая аллея,19к2,Ботанический сад,
33,ID 58072183,homeowner,https://www.cian.ru/rent/flat/292775293/,Москва,rent,flat,1,5,1,30.0,50000,0,Бабушкинский,Радужная ,11,Ботанический сад,
34,MARNIS-GROUP,real_estate_agent,https://www.cian.ru/rent/flat/290909514/,Москва,rent,flat,6,9,1,32.0,42000,0,Свиблово,проезд Русанова,35,Ботанический сад,
35,ID 54078160,homeowner,https://www.cian.ru/rent/flat/285096274/,Москва,rent,flat,1,5,1,31.9,70000,0,Ростокино,проспект Мира,200,Ботанический сад,
36,ID 51788141,homeowner,https://www.cian.ru/rent/flat/280137193/,Москва,rent,flat,8,14,1,39.2,50000,0,Ярославский,Ярославское шоссе,18К2,Ботанический сад,
37,ID 12906434,realtor,https://www.cian.ru/rent/flat/277531192/,Москва,rent,flat,10,25,1,29.0,90000,0,Ростокино, 1-я Леонова,18,Ботанический сад,
38,Купим Вместе,real_estate_agent,https://korolev.cian.ru/rent/flat/276134543/,Москва,rent,flat,3,4,1,33.0,40000,0,,Полевая ,11к1,Ботанический сад,
39,ID 254250,homeowner,https://www.cian.ru/rent/flat/271107258/,Москва,rent,flat,17,17,1,38.0,69990,0,Свиблово,Вересковая ,1К1,Ботанический сад,
40,ID 25297749,homeowner,https://www.cian.ru/rent/flat/268445594/,Москва,rent,flat,11,16,1,35.0,75000,0,Бабушкинский,Печорская ,3,Ботанический сад,
41,ID 83959149,homeowner,https://korolev.cian.ru/rent/flat/267494360/,Москва,rent,flat,1,4,1,29.0,42000,0,,Полевая ,11к4,Ботанический сад,
42,Галина Яковлева,realtor,https://www.cian.ru/rent/flat/265297804/,Москва,rent,flat,23,25,1,28.0,80000,0,Ростокино, 1-я Леонова,18,Ботанический сад,
43,ID 36443070,homeowner,https://korolev.cian.ru/rent/flat/264242538/,Москва,rent,flat,22,25,1,44.8,48000,0,,Пионерская ,13к5,Ботанический сад,
44,ID 61971563,homeowner,https://www.cian.ru/rent/flat/307458356/,Москва,rent,flat,3,22,1,40.0,65000,0,Алексеевский,Староалексеевская ,3,Алексеевская,
45,ID 15595424,homeowner,https://www.cian.ru/rent/flat/307504251/,Москва,rent,flat,14,33,2,42.0,65000,0,Отрадное,,1.1,Ботанический сад,Сигнальный 16 ЖК
46,ID 11630609,homeowner,https://www.cian.ru/rent/flat/299551839/,Москва,rent,flat,1,5,1,31.0,70000,0,Марьина роща, Сущевский Вал,67,Марьина Роща,
47,ID 49550815,realtor,https://www.cian.ru/rent/flat/300352634/,Москва,rent,flat,21,22,1,44.0,65000,0,Алексеевский,Маломосковская ,21К3,ВДНХ,
48,ID 110179555,homeowner,https://www.cian.ru/rent/flat/306705663/,Москва,rent,flat,1,14,1,34.9,52000,0,Северное Медведково,проезд Шокальского,55к1,Медведково,
49,Андрей Самарцев,realtor,https://www.cian.ru/rent/flat/233262055/,Москва,rent,flat,4,17,1,38.0,55000,0,Ростокино,Будайский проезд,9,Ростокино,
50,HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307258885/,Москва,rent,flat,19,33,1,42.0,65000,0,Южное Медведково,Полярная ,25к2,Медведково,
51,ID 12891199,homeowner,https://www.cian.ru/rent/flat/279189652/,Москва,rent,flat,5,16,2,56.0,80000,0,Бабушкинский,Ленская ,23,Бабушкинская,
52,Замоскворечье,real_estate_agent,https://www.cian.ru/rent/flat/307216890/,Москва,rent,flat,3,5,1,40.0,70000,0,Останкинский,Шереметьевская ,85С1,Марьина Роща,
