,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
27,Град-эстейт,real_estate_agent,https://vidnoye.cian.ru/rent/flat/307580487/,Москва,rent,flat,7,22,2,54.7,75000,0,Южная Битца ЖК,бульвар Южный,5,,
28,Беатриче Гаджиева,realtor,https://vidnoye.cian.ru/rent/flat/307545643/,Москва,rent,flat,8,12,2,54.0,50000,0,Боброво рп, Лесная,20,,
29,Евгений Кабко,realtor,https://vidnoye.cian.ru/rent/flat/307541200/,Москва,rent,flat,16,17,2,63.8,80000,0,Дрожжино рп,шоссе Новое,12к3,,
30,В.Ю. Групп.,real_estate_agent,https://podolsk.cian.ru/rent/flat/307493609/,Москва,rent,flat,4,15,2,54.2,50000,0,,Колхозная ,1/6,Бульвар Дмитрия Донского,
31,ID 80815118,unknown,https://vidnoye.cian.ru/rent/flat/307493007/,Москва,rent,flat,15,21,2,58.3,70000,0,Дрожжино рп,шоссе Новое,3к1,,
32,ОХОТНЫЙ РЯД офис Тверская,real_estate_agent,https://vidnoye.cian.ru/rent/flat/307488250/,Москва,rent,flat,15,18,2,50.0,55000,0,Дрожжино рп,шоссе Новое,4,,
33,ID 103487532,homeowner,https://vidnoye.cian.ru/rent/flat/307456624/,Москва,rent,flat,16,25,2,57.4,50000,0,,,,,
34,BARSANDKEY,real_estate_agent,https://www.cian.ru/rent/flat/307438757/,Москва,rent,flat,11,17,2,35.0,50000,0,Южное Бутово,Варшавское шоссе,282к2,Бульвар Дмитрия Донского,
35,ID 116585567,homeowner,https://vidnoye.cian.ru/rent/flat/307430819/,Москва,rent,flat,3,21,2,58.5,59000,0,Дрожжино рп,шоссе Новое,12к2,,
36,Егор Россихин,realtor,https://vidnoye.cian.ru/rent/flat/307393547/,Москва,rent,flat,6,24,2,59.0,60000,0,Боброво рп, Лесная,14,,
37,ID 121833671,homeowner,https://vidnoye.cian.ru/rent/flat/307383881/,Москва,rent,flat,4,5,2,63.0,45000,0,,,,,
38,ID 92772456,homeowner,https://vidnoye.cian.ru/rent/flat/307367040/,Москва,rent,flat,22,26,2,53.0,80000,0,Дрожжино рп, Южная,11к4,,
39,ID 74969108,homeowner,https://vidnoye.cian.ru/rent/flat/307366598/,Москва,rent,flat,4,9,2,43.0,50000,0,, Галины Вишневской,10к1,Бульвар Дмитрия Донского,
40,Евгений Сопов,realtor,https://www.cian.ru/rent/flat/307360898/,Москва,rent,flat,10,26,2,57.0,80000,0,Чертаново Южное,Варшавское шоссе,170Ек8,Бульвар Дмитрия Донского,
41,ID 121693505,realtor,https://vidnoye.cian.ru/rent/flat/307261250/,Москва,rent,flat,17,23,2,64.0,60000,0,,,,,
42,Столичная Недвижимость.,real_estate_agent,https://vidnoye.cian.ru/rent/flat/307257621/,Москва,rent,flat,8,10,2,47.0,45000,0,Лопатино рп,бульвар Солнечный,8,,
43,ID 369978,realtor,https://vidnoye.cian.ru/rent/flat/307257321/,Москва,rent,flat,11,15,2,40.0,53000,0,Дрожжино рп, Южная,16,,
44,ID 120004520,homeowner,https://vidnoye.cian.ru/rent/flat/307236890/,Москва,rent,flat,2,10,2,55.0,60000,0,Лопатино рп, Сухановская,30,,
45,ID 104133040,homeowner,https://vidnoye.cian.ru/rent/flat/307149914/,Москва,rent,flat,13,25,2,65.0,68000,0,Южная Битца ЖК, Парковая,1,,
46,Адалят Алиев,realtor,https://www.cian.ru/rent/flat/307143036/,Москва,rent,flat,6,17,2,68.0,80000,0,Северное Бутово, Грина,12,Бульвар Дмитрия Донского,
47,Дмитрий Дьяченко,realtor,https://vidnoye.cian.ru/rent/flat/307065932/,Москва,rent,flat,16,22,2,55.0,56000,0,Южная Битца ЖК,бульвар Южный,5,,
48,ID 117791314,homeowner,https://vidnoye.cian.ru/rent/flat/307065319/,Москва,rent,flat,3,26,2,35.5,62000,0,Дрожжино рп, Южная,11к4,,
49,RealLife,real_estate_agent,https://vidnoye.cian.ru/rent/flat/307065153/,Москва,rent,flat,3,8,2,46.5,50000,0,, Святослава Рихтера,3к1,Бульвар Дмитрия Донского,
50,Михаил Слободской,realtor,https://vidnoye.cian.ru/rent/flat/307063414/,Москва,rent,flat,3,4,2,52.4,55000,0,,,,,
51,ID 15430865,homeowner,https://vidnoye.cian.ru/rent/flat/307059060/,Москва,rent,flat,10,17,2,55.4,58000,0,Дрожжино рп, Южная,14,,
52,АНБИС,real_estate_agent,https://vidnoye.cian.ru/rent/flat/307055127/,Москва,rent,flat,2,10,2,50.0,45000,0,Лопатино рп, Сухановская,2,,
53,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307007810/,Москва,rent,flat,12,17,2,50.8,54900,0,Южное Бутово,Варшавское шоссе,282к1,Бульвар Дмитрия Донского,
54,ID 16008408,homeowner,https://vidnoye.cian.ru/rent/flat/306923364/,Москва,rent,flat,18,19,2,62.0,65000,0,Дрожжино рп,шоссе Новое,3к1,,
55,ID 76461460,homeowner,https://vidnoye.cian.ru/rent/flat/306901964/,Москва,rent,flat,7,14,2,52.0,50000,0,Боброво рп, Лесная,22,,
56,Алексей Абрамов,realtor,https://vidnoye.cian.ru/rent/flat/306895427/,Москва,rent,flat,8,17,2,60.0,65000,0,Южная Битца ЖК,бульвар Южный,5,,
57,ID 67275569,realtor,https://vidnoye.cian.ru/rent/flat/306875145/,Москва,rent,flat,5,9,2,70.0,80000,0,, Святослава Рихтера,6,Бульвар Дмитрия Донского,
58,Игорь Лизун,realtor,https://vidnoye.cian.ru/rent/flat/306854338/,Москва,rent,flat,1,5,2,63.8,55000,0,,,,,
59,EMPIRE HOME,real_estate_agent,https://vidnoye.cian.ru/rent/flat/306825299/,Москва,rent,flat,1,5,2,46.9,50000,0,пос. Дубровский, Турова,12А,,
60,Александр Никоноров,realtor,https://www.cian.ru/rent/flat/306697803/,Москва,rent,flat,16,16,2,67.0,80000,0,Южное Бутово, Поляны,5Ак1,Бульвар Дмитрия Донского,
61,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://vidnoye.cian.ru/rent/flat/306481123/,Москва,rent,flat,8,9,2,64.0,55000,0,, Галины Вишневской,10к2,Бульвар Дмитрия Донского,
62,Артур Галустян,realtor,https://vidnoye.cian.ru/rent/flat/306389214/,Москва,rent,flat,13,17,2,40.0,50000,0,Боброво рп, Лесная,12,,
63,Самолет Плюс,real_estate_agent,https://www.cian.ru/rent/flat/306265112/,Москва,rent,flat,3,5,2,45.0,72000,0,Южное Бутово,1-я Мелитопольская ,28,Бульвар Дмитрия Донского,
64,ID 13785665,real_estate_agent,https://vidnoye.cian.ru/rent/flat/306236403/,Москва,rent,flat,12,14,2,52.5,45000,0,Боброво рп, Лесная,22,,
65,ПИК-Аренда,real_estate_agent,https://vidnoye.cian.ru/rent/flat/306212578/,Москва,rent,flat,20,25,2,59.4,61700,0,Дрожжино рп, Южная,3,,
66,ID 97685220,homeowner,https://vidnoye.cian.ru/rent/flat/306037512/,Москва,rent,flat,4,16,2,59.0,64000,0,Боброво рп, Крымская,15,,
67,Лидия Антоненко,realtor,https://vidnoye.cian.ru/rent/flat/305604968/,Москва,rent,flat,9,9,2,50.0,55000,0,Лопатино рп, Сухановская,27,,
68,ID 86821402,homeowner,https://www.cian.ru/rent/flat/304754575/,Москва,rent,flat,2,17,2,52.8,85000,0,Северное Бутово, Знаменские Садки,7К2,Бульвар Дмитрия Донского,
69,ID 117879648,homeowner,https://vidnoye.cian.ru/rent/flat/303433617/,Москва,rent,flat,5,5,2,88.0,125000,0,д. Суханово, Парковая,7,,
70,GylkaGroup,real_estate_agent,https://vidnoye.cian.ru/rent/flat/302326147/,Москва,rent,flat,3,25,2,60.0,45000,0,Южная Битца ЖК, Парковая,3,,
71,ID 1320592,realtor,https://www.cian.ru/rent/flat/301598627/,Москва,rent,flat,9,19,2,60.0,117000,0,Чертаново Южное,Варшавское шоссе,168,Бульвар Дмитрия Донского,
72,ID 113173185,homeowner,https://vidnoye.cian.ru/rent/flat/298437746/,Москва,rent,flat,16,25,2,59.3,65000,0,Южная Битца ЖК,бульвар Южный,4,,
73,ID 152125,realtor,https://www.cian.ru/rent/flat/297593712/,Москва,rent,flat,15,15,2,60.0,120000,0,Северное Бутово,Феодосийская ,7к5,Бульвар Дмитрия Донского,
74,Яндекс Аренда,real_estate_agent,https://vidnoye.cian.ru/rent/flat/297549567/,Москва,rent,flat,18,24,2,55.0,79000,0,Южная Битца ЖК,бульвар Южный,5,,
75,ПИК-Аренда,real_estate_agent,https://vidnoye.cian.ru/rent/flat/296150146/,Москва,rent,flat,18,25,2,54.0,75000,0,Южная Битца ЖК,бульвар Южный,5,,
76,Иван Музалевский,realtor,https://vidnoye.cian.ru/rent/flat/295084730/,Москва,rent,flat,23,25,2,39.2,55000,0,Дрожжино рп, Южная,9к1,,
77,ID 62457563,homeowner,https://vidnoye.cian.ru/rent/flat/293797915/,Москва,rent,flat,22,23,2,52.0,60000,0,,,,,
78,ID 90422945,homeowner,https://vidnoye.cian.ru/rent/flat/293579868/,Москва,rent,flat,16,16,2,55.1,65000,0,Боброво рп, Лесная,12,,
79,ID 80416546,homeowner,https://vidnoye.cian.ru/rent/flat/282094732/,Москва,rent,flat,13,25,2,55.5,55000,0,Боброво рп, Лесная,8к1,,
80,ID 43263740,homeowner,https://vidnoye.cian.ru/rent/flat/282031835/,Москва,rent,flat,13,25,2,56.0,55000,0,Боброво рп, Лесная,8к1,,
81,ID 38956142,homeowner,https://vidnoye.cian.ru/rent/flat/280305969/,Москва,rent,flat,4,5,2,80.0,169900,0,Суханово Парк ЖК, Парковая,4,,
82,ID 94766177,homeowner,https://vidnoye.cian.ru/rent/flat/277279696/,Москва,rent,flat,11,25,2,52.2,70000,0,Боброво рп, Крымская,1,,
83,Мария Александрова,realtor,https://www.cian.ru/rent/flat/276616876/,Москва,rent,flat,14,31,2,60.0,85000,0,Южное Бутово, Поляны,5,Бульвар Дмитрия Донского,
