,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
10,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307652162/,Москва,rent,flat,10,16,2,63.0,180000,0,Даниловский,3-й Автозаводский проезд,3,Автозаводская,
11,PRO ОБМЕН,real_estate_agent,https://www.cian.ru/rent/flat/307647092/,Москва,rent,flat,3,14,2,60.0,70000,0,Даниловский,Восточная ,15/6,Автозаводская,
12,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/rent/flat/307641278/,Москва,rent,flat,11,16,2,40.6,90000,0,Южнопортовый, Трофимова,16,Автозаводская,
13,ID 20256,realtor,https://www.cian.ru/rent/flat/307637177/,Москва,rent,flat,10,16,2,63.0,180000,0,Даниловский,3-й Автозаводский проезд,3,Автозаводская,
14,Элина Плиева,realtor,https://www.cian.ru/rent/flat/307636250/,Москва,rent,flat,5,16,2,64.0,210000,0,Даниловский, Архитектора Щусева,2к3,Автозаводская,
15,Дмитрий Симакин,realtor,https://www.cian.ru/rent/flat/307635515/,Москва,rent,flat,12,20,2,71.9,97000,0,Нагатино-Садовники,Нагатинская набережная,14К1,Автозаводская,
16,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307628861/,Москва,rent,flat,6,16,2,67.0,190000,0,Даниловский,3-й Автозаводский проезд,3,Автозаводская,
17,Perfect Manager House,real_estate_agent,https://www.cian.ru/rent/flat/307611455/,Москва,rent,flat,12,16,2,44.0,150000,0,Даниловский,Автозаводская ,23С120,Автозаводская,
18,Каскад,real_estate_agent,https://www.cian.ru/rent/flat/307606684/,Москва,rent,flat,2,8,2,40.0,75000,0,Южнопортовый, Трофимова,13,Автозаводская,
19,BOND недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307586415/,Москва,rent,flat,4,6,2,40.0,120000,0,Даниловский, Архитектора Щусева,5к2,Автозаводская,
20,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307586300/,Москва,rent,flat,2,8,2,45.0,75000,0,Южнопортовый, Трофимова,13,Автозаводская,
21,ID 379715,unknown,https://www.cian.ru/rent/flat/307583410/,Москва,rent,flat,3,17,2,45.0,110000,0,Даниловский,бульвар Братьев Весниных,1,Автозаводская,
22,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/rent/flat/307574705/,Москва,rent,flat,19,29,2,45.0,180000,0,Даниловский, Виктора Маслова,2,Автозаводская,
23,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/307530482/,Москва,rent,flat,2,7,2,56.0,110000,0,Южнопортовый,Новоостаповская ,4К1,Автозаводская,
24,Елена Закора,realtor,https://www.cian.ru/rent/flat/307525375/,Москва,rent,flat,4,5,2,45.0,75000,0,Даниловский,Автозаводская ,23К7,Автозаводская,
25,Лайк Стрит,real_estate_agent,https://www.cian.ru/rent/flat/307508480/,Москва,rent,flat,9,30,2,57.0,105000,0,Южнопортовый, 1-я Машиностроения,10,Автозаводская,
26,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307492996/,Москва,rent,flat,2,7,2,60.0,110000,0,Южнопортовый,Новоостаповская ,4К1,Автозаводская,
27,ID 31185984,homeowner,https://www.cian.ru/rent/flat/307465543/,Москва,rent,flat,5,20,2,39.6,180000,0,Даниловский,проспект Лихачева,18к1,Автозаводская,
28,Замоскворечье Жилая Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/306736643/,Москва,rent,flat,9,20,2,44.0,90000,0,Нагатино-Садовники,Нагатинская набережная,14К1,Автозаводская,
29,Денис Алференко,realtor,https://www.cian.ru/rent/flat/306733419/,Москва,rent,flat,3,17,2,42.0,120000,0,Даниловский,проспект Лихачева,18к1,Автозаводская,
30,Никита Перекальский,realtor,https://www.cian.ru/rent/flat/306681598/,Москва,rent,flat,19,20,2,65.0,180000,0,Даниловский,бульвар Братьев Весниных,2,Автозаводская,
31,ID 23333728,realtor,https://www.cian.ru/rent/flat/306663456/,Москва,rent,flat,6,17,2,50.0,155000,0,Даниловский,бульвар Братьев Весниных,2,Автозаводская,
32,ID 69867766,homeowner,https://www.cian.ru/rent/flat/306658422/,Москва,rent,flat,15,15,2,49.0,147000,0,Южнопортовый, 1-я Машиностроения,7,Автозаводская,
33,Эльдар Индербиев,realtor,https://www.cian.ru/rent/flat/306594683/,Москва,rent,flat,2,16,2,70.0,170000,0,Даниловский, Архитектора Щусева,2к3,Автозаводская,
34,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/306398013/,Москва,rent,flat,6,22,2,50.0,154000,0,Даниловский,бульвар Братьев Весниных,2,Автозаводская,
35,WELHOME,real_estate_agent,https://www.cian.ru/rent/flat/306279651/,Москва,rent,flat,2,16,2,67.5,250000,0,Даниловский, Архитектора Щусева,5к2,Автозаводская,
36,На Петровке,real_estate_agent,https://www.cian.ru/rent/flat/306218069/,Москва,rent,flat,2,7,2,56.0,110000,0,Южнопортовый,Новоостаповская ,4К1,Автозаводская,
37,ID 19384,realtor,https://www.cian.ru/rent/flat/306182532/,Москва,rent,flat,6,16,2,54.0,140000,0,Даниловский, Архитектора Щусева,4к2,Автозаводская,
38,Олег Кочнев,realtor,https://www.cian.ru/rent/flat/306130758/,Москва,rent,flat,5,26,2,68.0,125000,0,Даниловский,Автозаводская ,23Бк2,Автозаводская,
39,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/305869538/,Москва,rent,flat,9,22,2,63.0,250000,0,Даниловский,бульвар Братьев Весниных,1,Автозаводская,
40,ID 13352292,unknown,https://www.cian.ru/rent/flat/305516331/,Москва,rent,flat,11,13,2,53.0,100000,0,Даниловский, Лобанова,7К2,Автозаводская,
41,Элитный Дом,real_estate_agent,https://www.cian.ru/rent/flat/304679956/,Москва,rent,flat,5,20,2,65.0,135000,0,Даниловский,проспект Лихачева,18к2,Автозаводская,
42,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/303227152/,Москва,rent,flat,12,21,2,68.0,150000,0,Даниловский, Виктора Маслова,2,Автозаводская,
43,ID 88812041,homeowner,https://www.cian.ru/rent/flat/302929963/,Москва,rent,flat,6,17,2,54.0,70000,0,Даниловский,набережная Марка Шагала,1к1,Автозаводская,
44,ID 277227,unknown,https://www.cian.ru/rent/flat/301320108/,Москва,rent,flat,10,10,2,38.0,100000,0,Даниловский,проспект Лихачева,12к3,Автозаводская,
45,Светлана Шумихина,realtor,https://www.cian.ru/rent/flat/299605157/,Москва,rent,flat,16,29,2,64.0,180000,0,Даниловский, Виктора Маслова,2,Автозаводская,
46,Вера Айнетдинова,realtor,https://www.cian.ru/rent/flat/295372330/,Москва,rent,flat,12,16,2,40.6,100000,0,Южнопортовый, Трофимова,16,Автозаводская,
47,ID 48096369,homeowner,https://www.cian.ru/rent/flat/292591872/,Москва,rent,flat,5,17,2,42.0,250000,0,Даниловский,бульвар Братьев Весниных,2Б,Автозаводская,
48,ID 20861,realtor,https://www.cian.ru/rent/flat/290720127/,Москва,rent,flat,22,30,2,52.0,95000,0,Южнопортовый, 1-я Машиностроения,10,Автозаводская,
49,Ирина Киоса,realtor,https://www.cian.ru/rent/flat/267934086/,Москва,rent,flat,3,4,2,50.0,90000,0,Даниловский,Автозаводская ,23С928,Автозаводская,
50,Олимп,real_estate_agent,https://www.cian.ru/rent/flat/267385655/,Москва,rent,flat,2,26,2,38.0,70000,0,Даниловский,Автозаводская ,23Бк2,Автозаводская,
51,ID 233764,unknown,https://www.cian.ru/rent/flat/250252836/,Москва,rent,flat,1,5,2,45.0,70000,0,Даниловский, Симоновский Вал,24К3,Автозаводская,
52,ID 3040276,homeowner,https://www.cian.ru/rent/flat/202676014/,Москва,rent,flat,9,9,2,84.0,95500,0,Даниловский, Трофимова,1/17,Автозаводская,
53,ID 102999917,unknown,https://www.cian.ru/rent/flat/307627422/,Москва,rent,flat,12,16,1,46.0,90000,0,Даниловский,Автозаводская ,23С120,Автозаводская,
54,СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/307261388/,Москва,rent,flat,8,8,2,45.0,100000,0,Даниловский,Дербеневская набережная,11А,Крестьянская застава,
55,ID 11170249,homeowner,https://www.cian.ru/rent/flat/295631578/,Москва,rent,flat,3,24,1,31.0,90000,0,Донской,,к3,Верхние котлы,Новоданиловская 8 ЖК
