,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
15,ID 99124820,realtor,https://www.cian.ru/rent/flat/307609912/,Москва,rent,flat,13,22,2,56.0,65000,0,Левобережный,Ленинградское шоссе,124К1,Водный стадион,
16,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/307584961/,Москва,rent,flat,12,26,2,40.0,90000,0,Головинский,Кронштадтский бульвар,6к4,Водный стадион,
17,Наталья Половинкина,realtor,https://www.cian.ru/rent/flat/307521552/,Москва,rent,flat,6,14,2,60.0,75000,0,Левобережный,Фестивальная ,13К3,Водный стадион,
18,Елена Кортукова,realtor,https://www.cian.ru/rent/flat/307520919/,Москва,rent,flat,4,32,2,65.6,170000,0,Головинский,Кронштадтский бульвар,9к2,Водный стадион,
19,ID 47959143,realtor,https://www.cian.ru/rent/flat/307508931/,Москва,rent,flat,2,9,2,45.0,70000,0,Головинский,Конаковский проезд,19,Водный стадион,
20,ID 73175441,unknown,https://www.cian.ru/rent/flat/307501956/,Москва,rent,flat,3,5,2,40.9,78000,0,Войковский,Ленинградское шоссе,48К1,Водный стадион,
21,Парус,real_estate_agent,https://www.cian.ru/rent/flat/307459986/,Москва,rent,flat,10,20,2,36.0,85000,0,Головинский,Михалковская ,48к2,Водный стадион,
22,Парус,real_estate_agent,https://www.cian.ru/rent/flat/307453259/,Москва,rent,flat,8,29,2,55.0,155000,0,Головинский,Пулковская ,2,Водный стадион,
23,ID 19292096,unknown,https://www.cian.ru/rent/flat/307443463/,Москва,rent,flat,4,26,2,43.0,70000,0,Головинский,Кронштадтский бульвар,6к3,Водный стадион,
24,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307441755/,Москва,rent,flat,3,29,2,56.0,140000,0,Головинский,Пулковская ,2,Водный стадион,
25,Point Estate Город,real_estate_agent,https://www.cian.ru/rent/flat/307438362/,Москва,rent,flat,20,22,2,78.0,200000,0,Левобережный,Ленинградское шоссе,69к2,Водный стадион,
26,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307438027/,Москва,rent,flat,8,29,2,55.0,155000,0,Головинский,Пулковская ,2,Водный стадион,
27,ID 98412708,realtor,https://www.cian.ru/rent/flat/307431958/,Москва,rent,flat,9,21,2,50.0,165000,0,Войковский,Выборгская ,9/1,Водный стадион,
28,ID 92160311,homeowner,https://www.cian.ru/rent/flat/306316557/,Москва,rent,flat,12,33,2,50.0,120000,0,Головинский,Кронштадтский бульвар,8к1,Водный стадион,
29,НАТАНИЭЛЬ,real_estate_agent,https://www.cian.ru/rent/flat/306254105/,Москва,rent,flat,11,35,2,80.0,180000,0,Левобережный,Фестивальная ,15К4,Водный стадион,
30,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/306089576/,Москва,rent,flat,21,22,2,56.0,140000,0,Войковский,Выборгская ,9/1,Водный стадион,
31,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/305813963/,Москва,rent,flat,2,5,2,56.0,90000,0,Войковский, Адмирала Макарова,21,Водный стадион,
32,Холдинг Профи,real_estate_agent,https://www.cian.ru/rent/flat/305532491/,Москва,rent,flat,11,25,2,52.0,129999,0,Левобережный,,В3,Водный стадион,Акватория ЖК
33,Екатерина Егорова,realtor,https://www.cian.ru/rent/flat/305216869/,Москва,rent,flat,23,32,2,51.0,120000,0,Головинский,Кронштадтский бульвар,8к1,Водный стадион,
34,ID 12725523,realtor,https://www.cian.ru/rent/flat/304499050/,Москва,rent,flat,1,22,2,55.0,123000,0,Левобережный,Ленинградское шоссе,69к2,Водный стадион,
35,ID 94828934,unknown,https://www.cian.ru/rent/flat/298989302/,Москва,rent,flat,11,21,2,49.9,100000,0,Войковский,Выборгская ,9/1,Водный стадион,
36,ID 90439500,unknown,https://www.cian.ru/rent/flat/296972447/,Москва,rent,flat,1,23,2,48.5,105000,0,Войковский,Выборгская ,7к1,Водный стадион,
37,ID 597,realtor,https://www.cian.ru/rent/flat/294372255/,Москва,rent,flat,5,5,2,46.0,55000,0,Левобережный,Ленинградское шоссе,98К3,Водный стадион,
38,ID 80445195,homeowner,https://www.cian.ru/rent/flat/294239553/,Москва,rent,flat,9,9,2,40.0,65000,0,Левобережный,Ленинградское шоссе,100,Водный стадион,
39,Ника Кашкан,realtor,https://www.cian.ru/rent/flat/292898272/,Москва,rent,flat,9,28,2,50.3,99000,0,Ховрино,Флотская ,7к1,Водный стадион,
40,ID 14262,realtor,https://www.cian.ru/rent/flat/286286009/,Москва,rent,flat,9,17,2,63.0,70000,0,Войковский,Нарвская ,1Ак2,Водный стадион,
41,Елена Николаева,realtor,https://www.cian.ru/rent/flat/283232383/,Москва,rent,flat,8,17,2,52.0,80000,0,Войковский,Нарвская ,5А,Водный стадион,
42,ID 63376583,homeowner,https://www.cian.ru/rent/flat/280618565/,Москва,rent,flat,21,21,2,35.0,90000,0,Войковский,Выборгская ,9/1,Водный стадион,
43,ID 65411,realtor,https://www.cian.ru/rent/flat/278866074/,Москва,rent,flat,2,14,2,54.0,80000,0,Головинский,Авангардная ,17,Водный стадион,
44,ID 31593,unknown,https://www.cian.ru/rent/flat/274851306/,Москва,rent,flat,12,14,2,51.0,75000,0,Головинский,Онежская ,18К1,Водный стадион,
45,ID 467657,real_estate_agent,https://www.cian.ru/rent/flat/237509795/,Москва,rent,flat,26,26,2,45.0,90000,0,Головинский,Кронштадтский бульвар,6к4,Водный стадион,
46,SV 1212,real_estate_agent,https://www.cian.ru/rent/flat/160199482/,Москва,rent,flat,26,26,2,72.0,115000,0,Головинский,Кронштадтский бульвар,6к2,Водный стадион,
47,ID 49840631,homeowner,https://www.cian.ru/rent/flat/307636902/,Москва,rent,flat,6,18,1,38.0,85000,0,Левобережный,Фестивальная ,15К4,Водный стадион,
48,ID 13854370,homeowner,https://www.cian.ru/rent/flat/306575985/,Москва,rent,flat,25,35,1,48.3,48000,0,Левобережный,Фестивальная ,29,Речной вокзал,
49,ID 25425826,homeowner,https://www.cian.ru/rent/flat/288179324/,Москва,rent,flat,3,9,2,41.0,79000,0,Аэропорт,Красноармейская ,9,Аэропорт,
50,ID 93983385,homeowner,https://www.cian.ru/rent/flat/307345529/,Москва,rent,flat,1,9,2,40.0,65000,0,Левобережный,Ленинградское шоссе,112к3,Водный стадион,
51,ID 13004974,homeowner,https://www.cian.ru/rent/flat/294183778/,Москва,rent,flat,7,24,1,41.0,65000,0,Ховрино,Зеленоградская ,19К1,Ховрино,
52,ГЦН +,real_estate_agent,https://www.cian.ru/rent/flat/307334065/,Москва,rent,flat,3,14,2,67.0,80000,0,Коптево, Космонавта Волкова,29К1,Красный Балтиец,
