,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
14,My Hoyse,real_estate_agent,https://www.cian.ru/rent/flat/307367964/,Москва,rent,flat,6,9,3,93.0,200000,0,Пресненский,Васильевская ,4,Белорусская,
15,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307339371/,Москва,rent,flat,3,8,3,115.0,180000,0,Беговой,Ленинградский проспект,2,Белорусская,
16,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307287657/,Москва,rent,flat,1,12,3,63.0,117500,0,Пресненский, Малая Грузинская,33,Белорусская,
17,BOND недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307188112/,Москва,rent,flat,13,15,3,84.0,420000,0,Беговой,Северный ао,к3,Белорусская,Слава ЖК
18,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307149923/,Москва,rent,flat,6,6,3,146.0,470000,0,Беговой, 3-я Ямского Поля,9,Белорусская,
19,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307126912/,Москва,rent,flat,14,19,3,71.0,300000,0,Беговой,Северный ао,К2,Белорусская,Слава ЖК
20,ID 12738851,homeowner,https://www.cian.ru/rent/flat/307104884/,Москва,rent,flat,7,17,3,66.3,270000,0,Беговой,Северный ао,к3,Белорусская,Слава ЖК
21,МОСКВА СИТИ,real_estate_agent,https://www.cian.ru/rent/flat/307047341/,Москва,rent,flat,14,19,3,71.0,300000,0,Беговой,Северный ао,К2,Белорусская,Слава ЖК
22,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/306985525/,Москва,rent,flat,7,9,3,76.0,299500,0,Беговой, 1-я Ямского Поля,1к1,Белорусская,
23,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/306831373/,Москва,rent,flat,19,44,3,67.0,220000,0,Пресненский,Ходынская ,2,Белорусская,
24,Анна Ульянова,realtor,https://www.cian.ru/rent/flat/306567793/,Москва,rent,flat,4,20,3,94.0,250000,0,Беговой,Бумажный проезд,4,Белорусская,
25,Point Estate Город,real_estate_agent,https://www.cian.ru/rent/flat/306466058/,Москва,rent,flat,2,3,3,132.0,500000,0,Беговой,Ленинградский проспект,15С35,Белорусская,
26,ID 119260880,realtor,https://www.cian.ru/rent/flat/306227645/,Москва,rent,flat,4,9,3,56.0,215000,0,Пресненский,Большая Грузинская ,63С1,Белорусская,
27,БРАЙТХОУМ,real_estate_agent,https://www.cian.ru/rent/flat/306108213/,Москва,rent,flat,6,9,3,80.0,135000,0,Беговой, Правды,7/9,Белорусская,
28,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/306082667/,Москва,rent,flat,3,5,3,78.0,230000,0,Пресненский,Васильевская ,2К2,Белорусская,
29,SHOW ME,real_estate_agent,https://www.cian.ru/rent/flat/306074808/,Москва,rent,flat,4,6,3,60.0,230000,0,Беговой, 3-я Ямского Поля,9,Белорусская,
30,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/306004817/,Москва,rent,flat,6,8,3,75.0,170000,0,Пресненский,Большая Грузинская ,58,Белорусская,
31,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/305798111/,Москва,rent,flat,6,15,3,77.8,290000,0,Беговой, 1-я Ямского Поля,1к1,Белорусская,
32,ID 13706395,unknown,https://www.cian.ru/rent/flat/305673492/,Москва,rent,flat,15,27,3,152.0,750000,0,Беговой,Верхняя ,20к1,Белорусская,
33,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/305189995/,Москва,rent,flat,2,3,3,132.0,500000,0,Беговой,Ленинградский проспект,15С35,Белорусская,
34,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/304824379/,Москва,rent,flat,6,9,3,80.0,135000,0,Беговой, Правды,7/9,Белорусская,
35,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/304147965/,Москва,rent,flat,2,3,3,132.0,500000,0,Беговой,Ленинградский проспект,15С35,Белорусская,
36,OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/303025452/,Москва,rent,flat,8,19,3,130.0,350000,0,Пресненский,Большая Грузинская ,37С2,Белорусская,
37,ID 105197614,unknown,https://www.cian.ru/rent/flat/300673595/,Москва,rent,flat,5,8,3,60.0,150000,0,Тверской,1-я Тверская-Ямская ,26,Белорусская,
38,ID 78836159,homeowner,https://www.cian.ru/rent/flat/298741655/,Москва,rent,flat,5,44,3,68.0,160000,0,Пресненский,Ходынская ,2,Белорусская,
39,ID 13942425,unknown,https://www.cian.ru/rent/flat/296699808/,Москва,rent,flat,3,6,3,123.0,450000,0,Беговой, 3-я Ямского Поля,9к1,Белорусская,
40,RainbowEstate,real_estate_agent,https://www.cian.ru/rent/flat/292589883/,Москва,rent,flat,3,9,3,70.0,100000,0,Беговой,Ленинградский проспект,1,Белорусская,
41,SHOW ME,real_estate_agent,https://www.cian.ru/rent/flat/289332272/,Москва,rent,flat,4,6,3,76.8,230000,0,Беговой, 3-я Ямского Поля,9,Белорусская,
42,Ирина Иванова,realtor,https://www.cian.ru/rent/flat/281545449/,Москва,rent,flat,7,9,3,65.0,195000,0,Беговой,Ленинградский проспект,1,Белорусская,
43,ID 50387557,realtor,https://www.cian.ru/rent/flat/278818540/,Москва,rent,flat,3,5,3,56.0,65000,0,Беговой,Расковой переулок,19,Белорусская,
44,ID 12736673,homeowner,https://www.cian.ru/rent/flat/234174343/,Москва,rent,flat,5,14,3,83.0,160000,0,Тверской,Лесная ,10-16,Белорусская,
45,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307447111/,Москва,rent,flat,5,6,2,55.0,175000,0,Тверской,Тверская ,6С5,Охотный ряд,
46,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307399457/,Москва,rent,flat,3,11,4,164.0,230000,0,Пресненский,Большой Тишинский переулок,38С1,Улица 1905 года,
47,Владимир Волошинов,realtor,https://www.cian.ru/rent/flat/307518100/,Москва,rent,flat,4,7,3,90.0,140000,0,Пресненский, Малая Грузинская,29,Улица 1905 года,
48,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307401708/,Москва,rent,flat,11,13,2,62.0,250000,0,Пресненский,Большая Садовая ,5к2,Маяковская,
49,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/305749822/,Москва,rent,flat,8,9,2,63.0,160000,0,Сокол,Волоколамское шоссе,1кБ,Сокол,
50,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/307278457/,Москва,rent,flat,4,7,3,78.0,190000,0,Тверской,Старопименовский переулок,4С1,Маяковская,
