,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
28,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/304516783/,Москва,rent,flat,4,9,2,72.0,94500,0,, Семена Гордого,3,Крёкшино,
29,ID 81770692,homeowner,https://www.cian.ru/rent/flat/302861278/,Москва,rent,flat,3,14,2,35.0,55000,0,,,к5,Крёкшино,Новое Внуково ЖК
30,Владислав Сенатор,realtor,https://naro-fominsk.cian.ru/rent/flat/299877901/,Москва,rent,flat,2,5,2,42.0,30000,0,Селятино рп, Больничная,23,,
31,EMPIRE HOME,real_estate_agent,https://naro-fominsk.cian.ru/rent/flat/296759418/,Москва,rent,flat,2,4,2,42.0,20000,0,,,,,
32,Столичная Служба Недвижимости,real_estate_agent,https://golitsyno.cian.ru/rent/flat/290059819/,Москва,rent,flat,1,2,2,130.0,80000,0,,Крестьянский проспект,,Крёкшино,
33,Денис Червяков,realtor,https://aprelevka.cian.ru/rent/flat/290014658/,Москва,rent,flat,5,9,2,67.0,50000,0,,,к1,Крёкшино,Весна ЖК
34,ID 31432576,homeowner,https://aprelevka.cian.ru/rent/flat/289207732/,Москва,rent,flat,5,14,2,68.0,45000,0,, Островского,36,Крёкшино,
35,Татьяна Шотова,realtor,https://naro-fominsk.cian.ru/rent/flat/264931546/,Москва,rent,flat,4,5,2,50.0,40000,0,,,,,
36,ID 13643867,unknown,https://odintsovo.cian.ru/rent/flat/263515334/,Москва,rent,flat,4,4,2,42.7,45000,0,с. Жаворонки, 30 лет Октября,9,,
37,ID 851,realtor,https://naro-fominsk.cian.ru/rent/flat/226511746/,Москва,rent,flat,1,2,2,54.0,35000,0,Селятино рп, Вокзальная,6,,
38,ID 315895,realtor,https://odintsovo.cian.ru/rent/flat/307534112/,Москва,rent,flat,3,3,2,50.0,35000,0,,,,,
39,ID 109107273,homeowner,https://odintsovo.cian.ru/rent/flat/307252823/,Москва,rent,flat,14,17,2,52.0,25000,0,, Триумфальная,4,Одинцово,
40,Визави,real_estate_agent,https://zvenigorod.cian.ru/rent/flat/307385000/,Москва,rent,flat,3,5,1,35.0,25000,0,Шихово мкр, Кирова,78к2,,
41,Homeprice,real_estate_agent,https://odintsovo.cian.ru/rent/flat/307616882/,Москва,rent,flat,7,12,-1,16.0,25000,0,,Можайское шоссе,129,Одинцово,
42,Сити Недвижимость,real_estate_agent,https://odintsovo.cian.ru/rent/flat/307541371/,Москва,rent,flat,3,12,1,35.0,35000,0,, Маршала Неделина,7,Одинцово,
43,Анна Сибирёва,realtor,https://naro-fominsk.cian.ru/rent/flat/306515983/,Москва,rent,flat,4,5,-1,18.0,20000,0,,,,,
44,Олеся Девяткина,realtor,https://naro-fominsk.cian.ru/rent/flat/307125228/,Москва,rent,flat,5,5,2,54.0,31000,0,Наро-Фоминск, Маршала Куркоткина,3,,
45,ID 85560843,homeowner,https://odintsovo.cian.ru/rent/flat/289730168/,Москва,rent,flat,5,8,1,23.0,30000,0,,,,,
46,ЖСС Недвижимость,real_estate_agent,https://odintsovo.cian.ru/rent/flat/306928839/,Москва,rent,flat,4,5,1,33.2,45000,0,Рублёво-Успенское шоссе,"Минское шоссе с платной трассой и другие. Также в пешей доступности находятся две ж/д станции — ""Жаворонки"" и ""Здравница"".





Арт. 73272560",,,
47,Жанна Беляева,realtor,https://odintsovo.cian.ru/rent/flat/294736032/,Москва,rent,flat,2,2,-1,18.0,24000,0,, Военный Городок,40,Баковка,
48,Визави,real_estate_agent,https://zvenigorod.cian.ru/rent/flat/307630853/,Москва,rent,flat,18,18,-1,20.0,18000,0,Южный мкр, Радужная,20,,
49,Геннадий Малолетников,realtor,https://odintsovo.cian.ru/rent/flat/307594317/,Москва,rent,flat,17,17,1,42.5,33000,0,пос. ВНИИССОК,Рябиновая ,3,,
50,Замоскворечье,real_estate_agent,https://odintsovo.cian.ru/rent/flat/307407383/,Москва,rent,flat,5,5,-1,20.0,26000,0,Новоивановское рп, Мичурина,5,,
51,Александр Иванов,realtor,https://odintsovo.cian.ru/rent/flat/307496472/,Москва,rent,flat,10,26,1,16.0,37000,0,, Каштановая,8,Внуково,
